date_recorded,job_domain,skill_name,demand_count
2022-12-31,Product Management,Product Strategy,21
2023-01-31,Product Management,Product Strategy,28
2023-02-28,Product Management,Product Strategy,32
2023-03-31,Product Management,Product Strategy,30
2023-04-30,Product Management,Product Strategy,36
2023-05-31,Product Management,Product Strategy,23
2023-06-30,Product Management,Product Strategy,21
2023-07-31,Product Management,Product Strategy,34
2023-08-31,Product Management,Product Strategy,22
2023-09-30,Product Management,Product Strategy,24
2023-10-31,Product Management,Product Strategy,30
2023-11-30,Product Management,Product Strategy,24
2023-12-31,Product Management,Product Strategy,25
2024-01-31,Product Management,Product Strategy,38
2024-02-29,Product Management,Product Strategy,31
2024-03-31,Product Management,Product Strategy,44
2024-04-30,Product Management,Product Strategy,26
2024-05-31,Product Management,Product Strategy,26
2024-06-30,Product Management,Product Strategy,23
2024-07-31,Product Management,Product Strategy,27
2024-08-31,Product Management,Product Strategy,35
2024-09-30,Product Management,Product Strategy,36
2024-10-31,Product Management,Product Strategy,34
2024-11-30,Product Management,Product Strategy,31
2024-12-31,Product Management,Product Strategy,31
2020-01-31,Product Management,Roadmap,43
2020-02-29,Product Management,Roadmap,29
2020-03-31,Product Management,Roadmap,26
2020-04-30,Product Management,Roadmap,21
2020-05-31,Product Management,Roadmap,32
2020-06-30,Product Management,Roadmap,31
2020-07-31,Product Management,Roadmap,33
2020-08-31,Product Management,Roadmap,18
2020-09-30,Product Management,Roadmap,37
2020-10-31,Product Management,Roadmap,33
2020-11-30,Product Management,Roadmap,30
2020-12-31,Product Management,Roadmap,36
2021-01-31,Product Management,Roadmap,40
2021-02-28,Product Management,Roadmap,21
2021-03-31,Product Management,Roadmap,30
2021-04-30,Product Management,Roadmap,23
2021-05-31,Product Management,Roadmap,32
2021-06-30,Product Management,Roadmap,31
2021-07-31,Product Management,Roadmap,36
2021-08-31,Product Management,Roadmap,28
2021-09-30,Product Management,Roadmap,34
2021-10-31,Product Management,Roadmap,31
2021-11-30,Product Management,Roadmap,27
2021-12-31,Product Management,Roadmap,39
2022-01-31,Product Management,Roadmap,36
2022-02-28,Product Management,Roadmap,35
2022-03-31,Product Management,Roadmap,34
2022-04-30,Product Management,Roadmap,23
2022-05-31,Product Management,Roadmap,26
2022-06-30,Product Management,Roadmap,33
2022-07-31,Product Management,Roadmap,30
2022-08-31,Product Management,Roadmap,25
2022-09-30,Product Management,Roadmap,38
2022-10-31,Product Management,Roadmap,34
2022-11-30,Product Management,Roadmap,28
2022-12-31,Product Management,Roadmap,27
2023-01-31,Product Management,Roadmap,27
2023-02-28,Product Management,Roadmap,32
2023-03-31,Product Management,Roadmap,29
2023-04-30,Product Management,Roadmap,32
2023-05-31,Product Management,Roadmap,24
2023-06-30,Product Management,Roadmap,25
2023-07-31,Product Management,Roadmap,32
2023-08-31,Product Management,Roadmap,25
2023-09-30,Product Management,Roadmap,25
2023-10-31,Product Management,Roadmap,29
2023-11-30,Product Management,Roadmap,29
2023-12-31,Product Management,Roadmap,24
2024-01-31,Product Management,Roadmap,37
2024-02-29,Product Management,Roadmap,24
2024-03-31,Product Management,Roadmap,52
2024-04-30,Product Management,Roadmap,30
2024-05-31,Product Management,Roadmap,26
2024-06-30,Product Management,Roadmap,20
2024-07-31,Product Management,Roadmap,24
2024-08-31,Product Management,Roadmap,34
2024-09-30,Product Management,Roadmap,36
2024-10-31,Product Management,Roadmap,35
2024-11-30,Product Management,Roadmap,34
2024-12-31,Product Management,Roadmap,34
2020-01-31,Product Management,SQL,34
2020-02-29,Product Management,SQL,34
2020-03-31,Product Management,SQL,28
2020-04-30,Product Management,SQL,26
2020-05-31,Product Management,SQL,32
2020-06-30,Product Management,SQL,24
2020-07-31,Product Management,SQL,28
2020-08-31,Product Management,SQL,24
2020-09-30,Product Management,SQL,37
2020-10-31,Product Management,SQL,29
2020-11-30,Product Management,SQL,30
2020-12-31,Product Management,SQL,36
2021-01-31,Product Management,SQL,40
2021-02-28,Product Management,SQL,26
2021-03-31,Product Management,SQL,34
2021-04-30,Product Management,SQL,25
2021-05-31,Product Management,SQL,27
2021-06-30,Product Management,SQL,33
2021-07-31,Product Management,SQL,37
2021-08-31,Product Management,SQL,28
2021-09-30,Product Management,SQL,34
2021-10-31,Product Management,SQL,33
2021-11-30,Product Management,SQL,26
2021-12-31,Product Management,SQL,39
2022-01-31,Product Management,SQL,38
2022-02-28,Product Management,SQL,36
2022-03-31,Product Management,SQL,36
2022-04-30,Product Management,SQL,26
2022-05-31,Product Management,SQL,28
2022-06-30,Product Management,SQL,35
2022-07-31,Product Management,SQL,31
2022-08-31,Product Management,SQL,24
2022-09-30,Product Management,SQL,40
2022-10-31,Product Management,SQL,32
2022-11-30,Product Management,SQL,29
2022-12-31,Product Management,SQL,27
2023-01-31,Product Management,SQL,29
2023-02-28,Product Management,SQL,28
2023-03-31,Product Management,SQL,35
2023-04-30,Product Management,SQL,32
2023-05-31,Product Management,SQL,21
2023-06-30,Product Management,SQL,19
2023-07-31,Product Management,SQL,30
2023-08-31,Product Management,SQL,22
2023-09-30,Product Management,SQL,27
2023-10-31,Product Management,SQL,27
2023-11-30,Product Management,SQL,20
2023-12-31,Product Management,SQL,25
2024-01-31,Product Management,SQL,41
2024-02-29,Product Management,SQL,27
2024-03-31,Product Management,SQL,47
2024-04-30,Product Management,SQL,34
2024-05-31,Product Management,SQL,23
2024-06-30,Product Management,SQL,23
2024-07-31,Product Management,SQL,24
2024-08-31,Product Management,SQL,28
2024-09-30,Product Management,SQL,36
2024-10-31,Product Management,SQL,36
2024-11-30,Product Management,SQL,35
2024-12-31,Product Management,SQL,35
2020-01-31,Software Development,AWS,51
2020-02-29,Software Development,AWS,58
2020-03-31,Software Development,AWS,49
2020-04-30,Software Development,AWS,38
2020-05-31,Software Development,AWS,33
2020-06-30,Software Development,AWS,54
2020-07-31,Software Development,AWS,43
2020-08-31,Software Development,AWS,39
2020-09-30,Software Development,AWS,44
2020-10-31,Software Development,AWS,50
2020-11-30,Software Development,AWS,46
2020-12-31,Software Development,AWS,39
2021-01-31,Software Development,AWS,57
2021-02-28,Software Development,AWS,40
2021-03-31,Software Development,AWS,53
2021-04-30,Software Development,AWS,47
2021-05-31,Software Development,AWS,40
2021-06-30,Software Development,AWS,64
2021-07-31,Software Development,AWS,37
2021-08-31,Software Development,AWS,45
2021-09-30,Software Development,AWS,52
2021-10-31,Software Development,AWS,52
2021-11-30,Software Development,AWS,54
2021-12-31,Software Development,AWS,54
2022-01-31,Software Development,AWS,48
2022-02-28,Software Development,AWS,39
2022-03-31,Software Development,AWS,55
2022-04-30,Software Development,AWS,45
2022-05-31,Software Development,AWS,43
2022-06-30,Software Development,AWS,55
2022-07-31,Software Development,AWS,38
2022-08-31,Software Development,AWS,36
2022-09-30,Software Development,AWS,47
2022-10-31,Software Development,AWS,52
2022-11-30,Software Development,AWS,43
2022-12-31,Software Development,AWS,57
2023-01-31,Software Development,AWS,55
2023-02-28,Software Development,AWS,37
2023-03-31,Software Development,AWS,56
2023-04-30,Software Development,AWS,47
2023-05-31,Software Development,AWS,34
2023-06-30,Software Development,AWS,44
2023-07-31,Software Development,AWS,49
2023-08-31,Software Development,AWS,54
2023-09-30,Software Development,AWS,44
2023-10-31,Software Development,AWS,49
2023-11-30,Software Development,AWS,48
2023-12-31,Software Development,AWS,47
2024-01-31,Software Development,AWS,42
2024-02-29,Software Development,AWS,42
2024-03-31,Software Development,AWS,57
2024-04-30,Software Development,AWS,43
2024-05-31,Software Development,AWS,52
2024-06-30,Software Development,AWS,35
2024-07-31,Software Development,AWS,43
2024-08-31,Software Development,AWS,58
2024-09-30,Software Development,AWS,44
2024-10-31,Software Development,AWS,46
2024-11-30,Software Development,AWS,51
2024-12-31,Software Development,AWS,41
2020-01-31,Software Development,CI/CD,21
2020-02-29,Software Development,CI/CD,21
2020-03-31,Software Development,CI/CD,23
2020-04-30,Software Development,CI/CD,23
2020-05-31,Software Development,CI/CD,17
2020-06-30,Software Development,CI/CD,25
2020-07-31,Software Development,CI/CD,21
2020-08-31,Software Development,CI/CD,21
2020-09-30,Software Development,CI/CD,17
2020-10-31,Software Development,CI/CD,32
2020-11-30,Software Development,CI/CD,26
2020-12-31,Software Development,CI/CD,16
2021-01-31,Software Development,CI/CD,28
2021-02-28,Software Development,CI/CD,19
2021-03-31,Software Development,CI/CD,30
2021-04-30,Software Development,CI/CD,19
2021-05-31,Software Development,CI/CD,17
2021-06-30,Software Development,CI/CD,34
2021-07-31,Software Development,CI/CD,23
2021-08-31,Software Development,CI/CD,34
2021-09-30,Software Development,CI/CD,23
2021-10-31,Software Development,CI/CD,24
2021-11-30,Software Development,CI/CD,21
2021-12-31,Software Development,CI/CD,22
2022-01-31,Software Development,CI/CD,19
2022-02-28,Software Development,CI/CD,15
2022-03-31,Software Development,CI/CD,33
2022-04-30,Software Development,CI/CD,30
2022-05-31,Software Development,CI/CD,25
2022-06-30,Software Development,CI/CD,23
2022-07-31,Software Development,CI/CD,27
2022-08-31,Software Development,CI/CD,16
2022-09-30,Software Development,CI/CD,25
2022-10-31,Software Development,CI/CD,28
2022-11-30,Software Development,CI/CD,29
2022-12-31,Software Development,CI/CD,36
2023-01-31,Software Development,CI/CD,33
2023-02-28,Software Development,CI/CD,19
2023-03-31,Software Development,CI/CD,28
2023-04-30,Software Development,CI/CD,26
2023-05-31,Software Development,CI/CD,20
2023-06-30,Software Development,CI/CD,15
2023-07-31,Software Development,CI/CD,31
2023-08-31,Software Development,CI/CD,26
2023-09-30,Software Development,CI/CD,24
2023-10-31,Software Development,CI/CD,33
2023-11-30,Software Development,CI/CD,38
2023-12-31,Software Development,CI/CD,21
2024-01-31,Software Development,CI/CD,18
2024-02-29,Software Development,CI/CD,20
2024-03-31,Software Development,CI/CD,20
2024-04-30,Software Development,CI/CD,20
2024-05-31,Software Development,CI/CD,23
2024-06-30,Software Development,CI/CD,17
2024-07-31,Software Development,CI/CD,31
2024-08-31,Software Development,CI/CD,24
2024-09-30,Software Development,CI/CD,21
2024-10-31,Software Development,CI/CD,27
2024-11-30,Software Development,CI/CD,31
2024-12-31,Software Development,CI/CD,23
2020-01-31,Software Development,Docker,49
2020-02-29,Software Development,Docker,44
2020-03-31,Software Development,Docker,44
2020-04-30,Software Development,Docker,36
2020-05-31,Software Development,Docker,32
2020-06-30,Software Development,Docker,40
2020-07-31,Software Development,Docker,46
2020-08-31,Software Development,Docker,42
2020-09-30,Software Development,Docker,37
2020-10-31,Software Development,Docker,50
2020-11-30,Software Development,Docker,55
2020-12-31,Software Development,Docker,48
2021-01-31,Software Development,Docker,55
2021-02-28,Software Development,Docker,40
2021-03-31,Software Development,Docker,47
2021-04-30,Software Development,Docker,58
2021-05-31,Software Development,Docker,47
2021-06-30,Software Development,Docker,61
2021-07-31,Software Development,Docker,47
2021-08-31,Software Development,Docker,46
2021-09-30,Software Development,Docker,53
2021-10-31,Software Development,Docker,50
2021-11-30,Software Development,Docker,50
2021-12-31,Software Development,Docker,56
2022-01-31,Software Development,Docker,35
2022-02-28,Software Development,Docker,37
2022-03-31,Software Development,Docker,47
2022-04-30,Software Development,Docker,42
2022-05-31,Software Development,Docker,44
2022-06-30,Software Development,Docker,53
2022-07-31,Software Development,Docker,43
2022-08-31,Software Development,Docker,41
2022-09-30,Software Development,Docker,55
2022-10-31,Software Development,Docker,54
2022-11-30,Software Development,Docker,44
2022-12-31,Software Development,Docker,52
2023-01-31,Software Development,Docker,46
2023-02-28,Software Development,Docker,49
2023-03-31,Software Development,Docker,46
2023-04-30,Software Development,Docker,41
2023-05-31,Software Development,Docker,49
2023-06-30,Software Development,Docker,50
2023-07-31,Software Development,Docker,48
2023-08-31,Software Development,Docker,55
2023-09-30,Software Development,Docker,47
2023-10-31,Software Development,Docker,54
2023-11-30,Software Development,Docker,56
2023-12-31,Software Development,Docker,50
2024-01-31,Software Development,Docker,43
2024-02-29,Software Development,Docker,39
2024-03-31,Software Development,Docker,58
2024-04-30,Software Development,Docker,46
2024-05-31,Software Development,Docker,41
2024-06-30,Software Development,Docker,41
2024-07-31,Software Development,Docker,48
2024-08-31,Software Development,Docker,58
2024-09-30,Software Development,Docker,49
2024-10-31,Software Development,Docker,48
2024-11-30,Software Development,Docker,59
2024-12-31,Software Development,Docker,39
2020-01-31,Software Development,Git,22
2020-02-29,Software Development,Git,27
2020-03-31,Software Development,Git,26
2020-04-30,Software Development,Git,20
2020-05-31,Software Development,Git,19
2020-06-30,Software Development,Git,32
2020-07-31,Software Development,Git,20
2020-08-31,Software Development,Git,23
2020-09-30,Software Development,Git,20
2020-10-31,Software Development,Git,18
2020-11-30,Software Development,Git,25
2020-12-31,Software Development,Git,19
2021-01-31,Software Development,Git,29
2021-02-28,Software Development,Git,20
2021-03-31,Software Development,Git,18
2021-04-30,Software Development,Git,18
2021-05-31,Software Development,Git,26
2021-06-30,Software Development,Git,25
2021-07-31,Software Development,Git,19
2021-08-31,Software Development,Git,24
2021-09-30,Software Development,Git,25
2021-10-31,Software Development,Git,21
2021-11-30,Software Development,Git,24
2021-12-31,Software Development,Git,31
2022-01-31,Software Development,Git,29
2022-02-28,Software Development,Git,20
2022-03-31,Software Development,Git,22
2022-04-30,Software Development,Git,26
2022-05-31,Software Development,Git,21
2022-06-30,Software Development,Git,29
2022-07-31,Software Development,Git,12
2022-08-31,Software Development,Git,19
2022-09-30,Software Development,Git,13
2022-10-31,Software Development,Git,25
2022-11-30,Software Development,Git,18
2022-12-31,Software Development,Git,23
2023-01-31,Software Development,Git,20
2023-02-28,Software Development,Git,30
2023-03-31,Software Development,Git,25
2023-04-30,Software Development,Git,21
2023-05-31,Software Development,Git,25
2023-06-30,Software Development,Git,21
2023-07-31,Software Development,Git,29
2023-08-31,Software Development,Git,30
2023-09-30,Software Development,Git,29
2023-10-31,Software Development,Git,29
2023-11-30,Software Development,Git,23
2023-12-31,Software Development,Git,34
2024-01-31,Software Development,Git,25
2024-02-29,Software Development,Git,18
2024-03-31,Software Development,Git,26
2024-04-30,Software Development,Git,27
2024-05-31,Software Development,Git,21
2024-06-30,Software Development,Git,19
2024-07-31,Software Development,Git,17
2024-08-31,Software Development,Git,33
2024-09-30,Software Development,Git,22
2024-10-31,Software Development,Git,14
2024-11-30,Software Development,Git,26
2024-12-31,Software Development,Git,15
2020-01-31,Software Development,Java,46
2020-02-29,Software Development,Java,56
2020-03-31,Software Development,Java,41
2020-04-30,Software Development,Java,37
2020-05-31,Software Development,Java,42
2020-06-30,Software Development,Java,37
2020-07-31,Software Development,Java,44
2020-08-31,Software Development,Java,40
2020-09-30,Software Development,Java,41
2020-10-31,Software Development,Java,51
2020-11-30,Software Development,Java,49
2020-12-31,Software Development,Java,45
2021-01-31,Software Development,Java,51
2021-02-28,Software Development,Java,41
2021-03-31,Software Development,Java,50
2021-04-30,Software Development,Java,48
2021-05-31,Software Development,Java,42
2021-06-30,Software Development,Java,66
2021-07-31,Software Development,Java,47
2021-08-31,Software Development,Java,56
2021-09-30,Software Development,Java,48
2021-10-31,Software Development,Java,48
2021-11-30,Software Development,Java,41
2021-12-31,Software Development,Java,47
2022-01-31,Software Development,Java,42
2022-02-28,Software Development,Java,29
2022-03-31,Software Development,Java,56
2022-04-30,Software Development,Java,48
2022-05-31,Software Development,Java,48
2022-06-30,Software Development,Java,54
2022-07-31,Software Development,Java,54
2022-08-31,Software Development,Java,47
2022-09-30,Software Development,Java,34
2022-10-31,Software Development,Java,49
2022-11-30,Software Development,Java,51
2022-12-31,Software Development,Java,61
2023-01-31,Software Development,Java,59
2023-02-28,Software Development,Java,46
2023-03-31,Software Development,Java,54
2023-04-30,Software Development,Java,48
2023-05-31,Software Development,Java,33
2023-06-30,Software Development,Java,49
2023-07-31,Software Development,Java,48
2023-08-31,Software Development,Java,51
2023-09-30,Software Development,Java,40
2023-10-31,Software Development,Java,56
2023-11-30,Software Development,Java,52
2023-12-31,Software Development,Java,52
2024-01-31,Software Development,Java,39
2024-02-29,Software Development,Java,48
2024-03-31,Software Development,Java,49
2024-04-30,Software Development,Java,39
2024-05-31,Software Development,Java,50
2024-06-30,Software Development,Java,39
2024-07-31,Software Development,Java,51
2024-08-31,Software Development,Java,64
2024-09-30,Software Development,Java,48
2024-10-31,Software Development,Java,41
2024-11-30,Software Development,Java,63
2024-12-31,Software Development,Java,38
2020-01-31,Software Development,Kubernetes,45
2020-02-29,Software Development,Kubernetes,47
2020-03-31,Software Development,Kubernetes,34
2020-04-30,Software Development,Kubernetes,46
2020-05-31,Software Development,Kubernetes,38
2020-06-30,Software Development,Kubernetes,60
2020-07-31,Software Development,Kubernetes,42
2020-08-31,Software Development,Kubernetes,32
2020-09-30,Software Development,Kubernetes,43
2020-10-31,Software Development,Kubernetes,50
2020-11-30,Software Development,Kubernetes,40
2020-12-31,Software Development,Kubernetes,46
2021-01-31,Software Development,Kubernetes,49
2021-02-28,Software Development,Kubernetes,40
2021-03-31,Software Development,Kubernetes,54
2021-04-30,Software Development,Kubernetes,45
2021-05-31,Software Development,Kubernetes,36
2021-06-30,Software Development,Kubernetes,62
2021-07-31,Software Development,Kubernetes,48
2021-08-31,Software Development,Kubernetes,48
2021-09-30,Software Development,Kubernetes,49
2021-10-31,Software Development,Kubernetes,41
2021-11-30,Software Development,Kubernetes,48
2021-12-31,Software Development,Kubernetes,50
2022-01-31,Software Development,Kubernetes,48
2022-02-28,Software Development,Kubernetes,34
2022-03-31,Software Development,Kubernetes,54
2022-04-30,Software Development,Kubernetes,40
2022-05-31,Software Development,Kubernetes,48
2022-06-30,Software Development,Kubernetes,59
2022-07-31,Software Development,Kubernetes,45
2022-08-31,Software Development,Kubernetes,37
2022-09-30,Software Development,Kubernetes,49
2022-10-31,Software Development,Kubernetes,50
2022-11-30,Software Development,Kubernetes,46
2022-12-31,Software Development,Kubernetes,64
2023-01-31,Software Development,Kubernetes,60
